Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"MSB3","YNL293W","below threshold","17.66","4.44075","cell periphery,bud neck","54.2436","cell periphery,bud neck","56.5841","below threshold","21.1264","bud neck","37.4553","cytosol","17.65","0.99","0","7.07","cytosol","19.17","1.08","0","4.01","cytosol","16.49","0.93","0","","below threshold","below threshold","18.3917","1.04123","0","2.71374","GTPase-activating protein for Sec4p and several other Rab GTPases, regulates exocytosis via its action on Sec4p, also required for proper actin organization; similar to Msb4p; both Msb3p and Msb4p localize to sites of polarized growth"
"KRE6","YPR159W","below threshold","14.65","3.79888","punctate,bud neck","92.5033","cell periphery,vacuole,bud","43.1396","punctate,bud","40.9673","below threshold","30.4674","cytosol","15.1","1.03","0","5.14","cytosol","16.07","1.09","0","3.35","cytosol","16.47","1.12","0","","below threshold","below threshold","13.8263","0.94309","0","1.46247","Protein required for beta-1,6 glucan biosynthesis; putative beta-glucan synthase; appears functionally redundant with Skn1p"
"SUR1","YPL057C","vacuole","26.47","10.6323","vacuole,bud neck","33.8037","vacuole","30.9455","below threshold","21.8868","below threshold","23.1564","vacuole","57.33","2.16","1","31.95","vacuole","22.01","0.83","0","4.89","vacuole","47.21","1.78","1","","vacuole","vacuole","26.765","1.01059","0","7.85758","Probable catalytic subunit of a mannosylinositol phosphorylceramide (MIPC) synthase, forms a complex with probable regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Csh1p"
"MOB2","YFL034C-B","cytosol:bud neck","","6.4605","cytosol,bud neck","38.0513","bud neck","18.4338","bud neck","22.8928","cytosol","30.6619","cytosol.bud neck","27.66","0.96","0","9.31","cytosol.bud neck","28.97","1","0","4.59","cytosol,bud neck","19.7","0.68","-1","","cytosol:bud neck","cytosol:bud neck","27.6489","0.963556","0","4.05623","Component of the RAM signaling network, that activates the Cbk1p kinase, thereby facilitating the Ace2p-dependent daughter cell-specific transcription of genes involved in cell separation; similar to Mob1p"
"BOI2","YER114C","bud neck","","9.91736","punctate,bud neck","66.3254","punctate,bud neck","83.6917","punctate,bud neck","39.6341","punctate,bud neck","43.1046","technical problem","","","0","","bud neck","45.32","1.32","0","8.67","punctate","","","","","bud neck","bud neck","35.9767","1.05361","0","7.40476","Protein implicated in polar growth, functionally redundant with Boi1p; interacts with bud-emergence protein Bem1p; contains an SH3 (src homology 3) domain and a PH (pleckstrin homology) domain"
"BNI5","YNL166C","cytosol:bud neck","","10.7004","bud neck","90.7682","bud neck","133.264","bud neck","44.0073","cytosol,bud neck","49.701","cytosol.bud neck","41.45","1.19","0","12.61","cytosol.bud neck","37.04","1.07","0","5.41","cytosol","24.26","0.7","0","","cytosol:bud neck","cytosol:bud neck","36.8755","1.06706","0","5.04263","Protein involved in organization of septins at the mother-bud neck, may interact directly with the Cdc11p septin, localizes to bud neck in a septin-dependent manner"
"BUD6","YLR319C","below threshold","16.43","4.67348","punctate,bud neck","61.7857","punctate,bud neck","84.7159","bud neck","26.4427","punctate","32.8575","cytosol","17.15","1.04","0","6.12","cytosol","16.69","1.01","0","3.1","cytosol","18.6","1.13","0","","below threshold","below threshold","16.4308","0.999512","0","2.79516","Actin- and formin-interacting protein, involved in actin cable nucleation and polarized cell growth; isolated as bipolar budding mutant; potential Cdc28p substrate"
"YOR296W","YOR296W","below threshold","20.27","3.95935","cytosol,bud neck","54.173","cell periphery,bud neck","54.8362","cytosol","25.0232","cytosol","32.109","cytosol","20.62","1.01","0","7.93","cytosol","22.41","1.1","0","3.77","cytosol","17.26","0.85","0","","below threshold","below threshold","24.688","1.2177","0","3.60436","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene"
"LAS17","YOR181W","below threshold","16.82","4.06706","punctate,bud neck","60.6155","punctate,bud neck","56.3719","punctate,bud neck","29.0237","cytosol","31.8839","cytosol","16.81","0.99","0","6.29","cytosol","20.33","1.2","0","4.04","cytosol","15.81","0.93","0","","below threshold","below threshold","17.3727","1.03206","0","3.09266","Actin assembly factor, activates the Arp2/3 protein complex that nucleates branched actin filaments; localizes with the Arp2/3 complex to actin patches; homolog of the human Wiskott-Aldrich syndrome protein (WASP)"
"BUD3","YCL014W","bud neck","","7.56949","bud neck","71.4119","cell periphery,bud neck","51.2973","bud neck","25.3801","#N/A","0","bud neck","21.1","0.9","0","6.84","bud neck","24.28","1.03","0","5.29","cytosol","21.72","0.92","0","","bud neck","bud neck","26.4845","1.13264","0","5.03075","Protein involved in bud-site selection and required for axial budding pattern; localizes with septins to bud neck in mitosis and may constitute an axial landmark for next round of budding"
"LRE1","YCL051W","cytosol","22.31","4.42318","punctate,bud neck","45.9326","cytosol","0","below threshold","24.7858","#N/A","0","cytosol","20.16","0.9","0","7.05","cytosol","22.98","1.03","0","4.31","cytosol","16.77","0.75","0","","cytosol","cytosol","25.1195","1.1258","0","4.3293","Protein involved in control of cell wall structure and stress response; inhibits Cbk1p protein kinase activity; overproduction confers resistance to cell-wall degrading enzymes"
"SSP1","YHR184W","below threshold","14.81","5.60032","cytosol,bud neck","60.3892","bud neck","82.6242","below threshold","19.1572","#N/A","0","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","below threshold","below threshold","","","0","","Protein involved in the control of meiotic nuclear division and coordination of meiosis with spore formation; transcription is induced midway through meiosis"
"YEL1","YBL060W","below threshold","17.28","","cytosol,bud neck","67.0903","cell periphery,bud neck","84.0898","below threshold","15.7518","cytosol","47.5835","cytosol","16.78","0.97","0","","cytosol","19.85","1.14","0","","cytosol","15.51","0.89","0","","","","","","","","Guanine nucleotide exchange factor specific for Arf3p; localized to the bud neck and tip; required for localization of Arf3p to the bud neck and tip"
"CBK1","YNL161W","cytosol:bud neck","","10.7071","cytosol,bud neck","79.7085","punctate,bud neck","79.3014","bud neck","21.907","#N/A","0","cytosol.bud neck","","","0","","technical problem","","","0","","cytosol,bud neck","","","","","cytosol:bud neck","cytosol:bud neck","","","0","","Serine/threonine protein kinase that regulates cell morphogenesis pathways; involved in cell wall biosynthesis, apical growth, proper mating projection morphology, bipolar bud site selection in diploid cells, and cell separation"
"KEL2","YGR238C","bud neck","","6.27147","bud,bud neck","51.1727","bud neck","45.4936","below threshold","14.1908","cytosol,bud","38.2319","bud neck","20.12","0.96","0","7.03","bud neck","20.37","0.97","0","5.58","punctate","","","","","bud neck","bud neck","21.151","1.01536","0","3.137","Protein that functions in a complex with Kel1p to negatively regulate mitotic exit, interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate"
"GLC7","YER133W","punctate:nucleus","159.53","59.058","bud neck,nucleus","158.011","nucleus,nucleolus","247.681","missing","","punctate,nucleus","61.5829","punctate.nucleus","180.38","1.13","0","71.04","punctate.nucleus","134.27","0.84","0","45.89","punctate,nucleus","128.57","0.8","0","","punctate:nucleus","punctate:nucleus","220.813","1.3841","1","77.4488","Type 1 serine/threonine protein phosphatase catalytic subunit, involved in many processes (eg: glycogen metabolism, sporulation, mitosis); accumulates at mating projections by interaction with Afr1p; interacts with many regulatory subunits"
"UBP5","YER144C","cytosol","20.05","4.49739","cytosol,bud neck","43.5501","bud neck","51.6072","below threshold","21.7112","cytosol","32.1892","cytosol","23.16","1.15","0","10.15","cytosol","18.93","0.94","0","3.47","cytosol","19.22","0.95","0","","cytosol","cytosol","20.1631","1.00507","0","2.87559","Putative ubiquitin-specific protease, closest paralog of Doa4p but has no functional overlap; concentrates at the bud neck"
"BUD2","YKL092C","cytosol","19.51","3.85965","cell periphery,bud neck","62.4338","bud neck","66.1874","bud neck","22.8904","bud neck","41.8268","cytosol","16.64","0.85","0","7.31","cytosol","24.43","1.25","0","3.8","cytosol","26.86","1.37","0","","cytosol","cytosol","21.1679","1.08438","0","4.79275","GTPase activating factor for Rsr1p/Bud1p required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types"
"YHR182W","YHR182W","bud neck,cytosol","","","cytosol,bud neck","65.3556","bud","88.0087","punctate,bud","21.0156","cytosol,punctate,bud neck","50.0479","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and cytoplasm"
"BUD4","YJR092W","bud neck","","5.13192","bud neck","42.1112","bud neck","13.1466","bud neck","36.425","#N/A","","bud neck","17.84","0.94","0","6.71","bud neck","19.56","1.04","0","4.61","cytosol","15.75","0.83","0","","bud neck","bud neck","19.18","1.02027","0","3.27309","Protein involved in bud-site selection and required for axial budding pattern; localizes with septins to bud neck in mitosis and may constitute an axial landmark for next round of budding; potential Cdc28p substrate"
"HOF1","YMR032W","bud neck","","6.02066","bud neck","43.9242","bud neck","51.5698","bud neck","24.9206","bud neck","27.7016","bud neck","18.67","0.95","0","8.06","bud neck","23.59","1.21","0","4.11","cytosol","15.42","0.79","0","","bud neck","bud neck","21.6342","1.10992","0","3.56464","Bud neck-localized, SH3 domain-containing protein required for cytokinesis; regulates actomyosin ring dynamics and septin localization; interacts with the formins, Bni1p and Bnr1p, and with Cyk3p, Vrp1p, and Bni5p"
"SPA2","YLL021W","","","","bud neck","103.26","bud","96.9466","bud neck","26.5071","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"GIN4","YDR507C","bud neck","","12.8116","bud neck","84.6721","bud neck","35.7234","bud neck","43.255","bud neck","32.3691","bud neck","28.82","0.82","0","21.75","bud neck","35.9","1.02","0","11.99","cytosol","19.1","0.54","0","","bud neck","bud neck","38.0437","1.08861","0","10.6043","Protein kinase involved in bud growth and assembly of the septin ring, proposed to have kinase-dependent and kinase-independent activities; undergoes autophosphorylation; similar to Kcc4p and Hsl1p"
"YCL068C","YCL068C","below threshold","15.21","","bud neck","41.5023","bud neck","32.7469","below threshold","18.0581","below threshold","24.7347","cytosol","16.5","1.08","0","","cytosol","17.9","1.17","0","","cytosol","18.51","1.21","0","","","","","","","","Putative protein of unknown function"
"GRR1","YJR090C","below threshold","16.38","4.25889","cytosol,bud neck","49.9413","punctate,bud,nucleus","41.2705","below threshold","25.8643","#N/A","","cytosol","15.79","0.96","0","4.86","cytosol","20.36","1.24","0","4.08","cytosol","15.82","0.96","0","","below threshold","below threshold","18.2794","1.1151","0","3.05037","F-box protein component of the SCF ubiquitin-ligase complex; involved in carbon catabolite repression, glucose-dependent divalent cation transport, high-affinity glucose transport, morphogenesis, and sulfite detoxification"
"ZDS1","YMR273C","cytosol","23.31","6.03992","bud neck","43.7814","bud","29.5787","below threshold","24.7896","cytosol","35.466","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","cytosol","cytosol","","","0","","Protein that interacts with silencing proteins at the telomere, involved in transcriptional silencing; has a role in localization of PKA subunit Bcy1p; implicated in mRNA nuclear export; involved in mitotic exit through regulation of Cdc14p"
"SAC6","YDR129C","punctate","245.53","77.4739","punctate,bud neck","361.766","punctate,bud neck","213.832","punctate,bud neck","81.1734","cytosol","70.2945","punctate","469.55","1.91","1","186.95","punctate","312.58","1.27","0","64.41","punctate","311.4","1.26","0","","punctate","punctate","274.165","1.11659","0","54.9639","Fimbrin, actin-bundling protein; cooperates with Scp1p (calponin/transgelin) in the organization and maintenance of the actin cytoskeleton"
"BNI4","YNL233W","bud neck","","7.1978","bud neck","63.6476","missing","","bud neck","29.473","#N/A","","bud neck","25.26","1.01","0","10.73","bud neck","20.75","0.83","0","4.62","cytosol","20.16","0.81","0","","bud neck","bud neck","22.8202","0.918339","0","3.37934","Targeting subunit for Glc7p protein phosphatase, localized to the bud neck, required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p"
"DGR2","YKL121W","below threshold","16.92","3.7901","cytosol,punctate,bud neck","65.0811","cytosol","37.9426","below threshold","20.1902","cytosol","35.4292","cytosol","20.18","1.19","0","6.81","cytosol","17.1","1.01","0","3.74","cytosol","19.04","1.12","0","","below threshold","below threshold","17.5211","1.03489","0","3.07691","Protein of unknown function; null mutant is resistant to 2-deoxy-D-glucose and displays abnormally elongated buds"
"NBA1","YOL070C","","","","bud neck","127.34","bud neck","86.451","bud neck","32.1951","bud neck","48.3114","","","","","","","","","","","","","","","","","","","","","",""
"TWF1","YGR080W","punctate","28.49","9.03764","punctate,bud neck","161.392","cytosol,bud neck","191.168","punctate,bud neck","46.5293","punctate,bud neck","54.6055","punctate","46.3","1.62","1","15.29","punctate","35.86","1.25","0","7.59","punctate","63.35","2.22","1","","punctate","punctate","40.0983","1.40724","1","12.659","Twinfilin, highly conserved actin monomer-sequestering protein involved in regulation of the cortical actin cytoskeleton, composed of two cofilin-like regions, localizes actin monomers to sites of rapid filament assembly"
"KCC4","YCL024W","bud neck","","5.0993","bud neck","53.0701","bud neck","25.3922","bud neck","22.9346","bud neck","31.0933","bud neck","19.22","1.02","0","5.91","bud neck","21.32","1.13","0","4.59","bud neck","17.85","0.94","0","","bud neck","bud neck","21.2236","1.12818","0","2.43672","Protein kinase of the bud neck involved in the septin checkpoint, associates with septin proteins, negatively regulates Swe1p by phosphorylation, shows structural homology to bud neck kinases Gin4p and Hsl1p"
"AIM44","YPL158C","bud neck","","6.33922","bud neck","28.7841","nucleus","5.84963","bud neck","19.1268","#N/A","21.985","bud neck","20.54","0.94","0","8","bud neck","19.36","0.88","0","4.59","cytosol","16.7","0.76","0","","bud neck","bud neck","21.3498","0.978725","0","3.99008","Protein of unknown function; GFP-fusion protein localizes to the bud neck; transcription is regulated by Swi5p; null mutant displays elevated frequency of mitochondrial genome loss"
"HSL1","YKL101W","bud neck","","5.55203","bud neck","47.8091","bud neck","13.4938","bud neck","20.6358","bud neck","26.133","bud neck","21.15","1.04","0","13.86","bud neck","22.66","1.12","0","5.55","cytosol","15.97","0.79","0","","bud neck","bud neck","22.0862","1.09394","0","3.53969","Nim1p-related protein kinase that regulates the morphogenesis and septin checkpoints; associates with the assembled septin filament; required along with Hsl7p for bud neck recruitment, phosphorylation, and degradation of Swe1p"
"LRG1","YDL240W","bud neck","","5.38224","bud,bud neck","36.979","cytosol","29.1852","bud neck","22.3704","bud neck","28.0349","bud neck","21.19","0.96","0","6.57","bud neck","26.61","1.2","0","5.66","cytosol","23.16","1.05","0","","bud neck","bud neck","24.7158","1.12276","0","3.77963","Putative GTPase-activating protein (GAP) involved in the Pkc1p-mediated signaling pathway that controls cell wall integrity; appears to specifically regulate 1,3-beta-glucan synthesis"
"IQG1","YPL242C","bud neck","","4.55338","bud neck","32.9444","bud neck","8.69777","bud neck","19.0992","below threshold","24.5568","bud neck","15.58","0.96","0","6.66","bud neck","21.19","1.3","0","3.62","bud neck","18.28","1.12","0","","bud neck","bud neck","17.0272","1.05208","0","2.79245","Essential protein required for determination of budding pattern, promotes localization of axial markers Bud4p and Cdc12p and functionally interacts with Sec3p, localizes to the contractile ring during anaphase, member of the IQGAP family"
"NIS1","YNL078W","bud neck","","","cytosol,bud neck","38.4854","missing","0","punctate,bud neck","25.2848","#N/A","26.5595","bud neck","14.86","0.66","-1","","bud neck","21.14","0.94","0","","bud neck","15.33","0.68","-1","","","","","","","","Protein localized in the bud neck at G2/M phase; physically interacts with septins; possibly involved in a mitotic signaling network"
"AFR1","YDR085C","below threshold","15.8","3.16042","punctate,bud neck","39.8609","punctate","16.5204","punctate","17.5073","below threshold","26.7363","cytosol","17.47","1.1","0","5.65","cytosol","14.79","0.93","0","3.64","cytosol","16.96","1.07","0","","below threshold","below threshold","16.6862","1.05595","0","3.29871","Protein required for pheromone-induced projection (shmoo) formation; regulates septin architecture during mating; has an RVXF motif that mediates targeting of Glc7p to mating projections; interacts with Cdc12p"
"CYK3","YDL117W","cytosol:bud neck","","7.4913","bud neck","51.4037","bud neck","59.1832","below threshold","28.4536","punctate,bud neck","36.2193","cytosol.bud neck","25","1.08","0","8.26","cytosol.bud neck","19.78","0.85","0","4.81","cytosol,bud neck","16.85","0.72","-1","","cytosol:bud neck","cytosol:bud neck","23.1594","1.00064","0","3.69903","SH3-domain protein located in the mother-bud neck and the cytokinetic actin ring; mutant phenotype and genetic interactions suggest a role in cytokinesis"
"HOS3","YPL116W","bud neck","","7.6278","cytosol,bud neck","74.6819","cytosol","69.906","bud neck","33.2708","cytosol","50.486","bud neck","33.8","1.14","0","11.44","bud neck","33.8","1.14","0","5.73","bud neck","28.93","0.97","0","","bud neck","bud neck","32.9763","1.11505","0","5.36958","Trichostatin A-insensitive homodimeric histone deacetylase (HDAC) with specificity in vitro for histones H3, H4, H2A, and H2B; similar to Hda1p, Rpd3p, Hos1p, and Hos2p; deletion results in increased histone acetylation at rDNA repeats"
"AXL1","YPR122W","punctate","62.17","21.9559","bud neck","45.6889","ER,punctate","26.8893","below threshold","21.4145","below threshold","26.7648","punctate","72.76","1.17","0","28.11","punctate","69.91","1.12","0","14.75","punctate","66.48","1.06","0","","punctate","punctate","73.4973","1.1821","0","13.0619","Haploid specific endoprotease that performs one of two N-terminal cleavages during maturation of a-factor mating pheromone; required for axial budding pattern of haploid cells"
"INN1","YNL152W","cytosol","21.86","5.78878","cytosol,bud neck","55.4113","bud neck","73.8198","bud neck","18.2006","cytosol","42.5526","cytosol","23.45","1.07","0","8.2","cytosol","23.42","1.07","0","3.74","cytosol","19.79","0.9","0","","cytosol","cytosol","20.0434","0.916736","0","2.77882","Essential protein that associates with the contractile actomyosin ring, required for ingression of the plasma membrane into the bud neck during cytokinesis; C2 domain, a membrane targeting module, is required for function"
"BOI1","YBL085W","bud neck","","7.87645","bud neck","56.2614","bud neck","51.0328","bud neck","29.2209","bud","40.2039","bud neck","27.74","1.04","0","11.55","bud neck","26.82","1","0","5.37","cytosol","22.34","0.83","0","","bud neck","bud neck","26.9929","1.01469","0","4.17857","Protein implicated in polar growth, functionally redundant with Boi2p; interacts with bud-emergence protein Bem1p; contains an SH3 (src homology 3) domain and a PH (pleckstrin homology) domain"
"RGA1","YOR127W","bud neck","","5.39443","cytosol,bud neck","52.3654","bud neck","57.8427","bud neck","25.815","cytosol","40.4023","technical problem","","","0","","bud neck","23.75","1.15","0","3.8","cytosol","16.36","0.79","0","","bud neck","bud neck","22.5983","1.09739","0","5.54565","GTPase-activating protein for the polarity-establishment protein Cdc42p; implicated in control of septin organization, pheromone response, and haploid invasive growth"
"ACF4","YJR083C","cytosol","31.1","6.85691","cytosol,bud neck","69.9763","cytosol","98.5837","below threshold","18.7679","cytosol","47.9584","cytosol","28.47","0.91","0","7.53","cytosol","25.21","0.81","0","5.46","cytosol","26.79","0.86","0","","cytosol","cytosol","41.1171","1.32185","0","9.56979","Protein of unknown function, computational analysis of large-scale protein-protein interaction data suggests a possible role in actin cytoskeleton organization; potential Cdc28p substrate"
"ELM1","YKL048C","","","","bud neck","34.8982","bud neck","33.392","bud neck","21.1055","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"FIR1","YER032W","bud neck","","5.47382","bud neck","31.108","cytosol","34.8226","bud neck","19.8685","#N/A","0","bud neck","18.7","0.92","0","8.13","bud neck","19.29","0.95","0","4.11","cytosol","16.62","0.82","0","","bud neck","bud neck","19.0388","0.945534","0","2.73231","Protein involved in 3' mRNA processing, interacts with Ref2p; potential Cdc28p substrate"
"BNR1","YIL159W","bud neck","","5.05643","punctate,bud neck","40.1395","bud neck","40.9189","bud neck","19.2179","#N/A","0","bud neck","19.04","0.98","0","7.26","bud neck","22.11","1.14","0","4.98","cytosol","15.97","0.82","0","","bud neck","bud neck","24.1674","1.25411","0","4.11402","Formin, nucleates the formation of linear actin filaments, involved in cell processes such as budding and mitotic spindle orientation which require the formation of polarized actin cables, functionally redundant with BNI1"
"MLC2","YPR188C","bud neck","","5.46109","cytosol,bud neck","150.641","cytosol","107.281","bud neck","32.9669","#N/A","","bud neck","18.45","0.89","0","6.23","bud neck","18.37","0.89","0","4.51","cytosol","20.16","0.97","0","","bud neck","bud neck","21.0587","1.02354","0","4.0524","Regulatory light chain for the type II myosin, Myo1p; binds to an IQ motif of Myo1p, localization to the bud neck depends on Myo1p; involved in the disassembly of the Myo1p ring"
"PAL1","YDR348C","","","","bud neck","64.2825","bud neck","119.955","missing","0","#N/A","","","","","","","","","","","","","","","","","","","","","","","Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and bud neck; potential Cdc28p substrate"
"SYP1","YCR030C","punctate, bud neck","","12.7018","cell periphery,punctate,bud neck","107.319","missing","102.797","punctate,bud neck","34.4162","#N/A","0","punctate, bud neck","61.52","1.61","1","21.36","punctate, bud neck","46.44","1.22","0","10.35","punctate","","","","","punctate, bud neck","punctate, bud neck","41.1598","1.08191","0","7.82985","Protein of unknown function that is involved in endocytic site formation; may regulate assembly and disassembly of the septin ring; colocalizes and interacts with septin subunits; potential role in actin cytoskeletal organization"
"SAP1","YER047C","cytosol:bud neck","","6.4068","punctate,bud neck","39.8097","cell periphery,vacuole","40.4035","cytosol","22.6996","#N/A","0","cytosol.bud neck","23.03","0.94","0","9.49","cytosol.bud neck","25.24","1.03","0","5.46","cytosol,bud neck","18.51","0.75","-1","","cytosol:bud neck","cytosol:bud neck","29.6889","1.2167","0","5.5585","Putative ATPase of the AAA family, interacts with the Sin1p transcriptional repressor in the two-hybrid system"
"MLC1","YGL106W","","","","bud neck","198.385","bud neck","6.03535","missing","","bud neck","64.3789","","","","","","","","","","","","","","","","","","","","","",""
"MSB4","YOL112W","below threshold","19.1","4.51668","bud neck","87.5947","bud neck","0","punctate","15.3642","bud","41.1388","cytosol","24.47","1.28","0","12.43","cytosol","18.03","0.94","0","4.3","cytosol","17.37","0.9","0","","below threshold","below threshold","17.6666","0.924713","0","2.97303","GTPase-activating protein of the Ras superfamily that acts primarily on Sec4p, localizes to the bud site and bud tip, has similarity to Msb3p; msb3 msb4 double mutation causes defects in secretion and actin organization"
"MYO1","YHR023W","bud neck","","6.98367","bud neck","47.994","bud neck","","bud neck","23.9048","bud neck","33.6217","bud neck","19.14","0.83","0","5.83","bud neck","28.43","1.24","0","4.09","cytosol","17.45","0.76","0","","bud neck","bud neck","22.5545","0.985669","0","5.60278","Type II myosin heavy chain, required for wild-type cytokinesis and cell separation; localizes to the actomyosin ring; binds to myosin light chains Mlc1p and Mlc2p through its IQ1 and IQ2 motifs respectively"
"SWE1","YJL187C","cytosol","19.55","4.97549","bud neck","43.8686","missing","","below threshold","18.6683","below threshold","22.5641","cytosol","18.15","0.92","0","9.47","cytosol","17.85","0.91","0","4.14","cytosol","15.12","0.77","0","","cytosol","cytosol","19.4035","0.991916","0","3.31655","Protein kinase that regulates the G2/M transition by inhibition of Cdc28p kinase activity; localizes to the nucleus and to the daughter side of the mother-bud neck; homolog of S. pombe Wee1p; potential Cdc28p substrate"
"RAX2","YLR084C","cell periphery:bud neck","","13.2477","ER,bud neck","49.195","ER,bud neck","17.6035","ambiguous","21.9762","#N/A","24.4985","cell periphery.bud neck","34.93","0.94","0","21.68","cell periphery.bud neck","37.85","1.02","0","10.43","cell periphery,bud neck","27.18","0.73","0","","cell periphery:bud neck","cell periphery:bud neck","44.8272","1.2114","0","8.29638","N-glycosylated protein involved in the maintenance of bud site selection during bipolar budding; localization requires Rax1p; RAX2 mRNA stability is regulated by Mpt5p"
"NCW2","YLR194C","","","","vacuole,bud neck","29.1367","missing","","ER","45.0574","#N/A","23.3002","","","","","","","","","","","","","","","","","","","","","",""
